ISO3,event date,Renewable_gen_GW,Demand_GW,share of res in demand
AUS,26-03-2018,3.103407213,21.30853938,0.14564148
ARG,11-04-2021,4.794,13.00607222,0.368597061
ARG,14-10-2020,5.491,14.26979167,0.38479889
AUT,25-04-2017,4.816645833,7.178020833,0.671027007
AUS,11-03-2018,2.76308134,19.48232396,0.141825038
AUS,21-06-2015,3.321363106,21.74827479,0.152718463
ARG,03-06-2020,7.897,16.85314583,0.468577207
AUS,17-08-2021,4.540219965,25.4367759,0.178490387
AUT,07-12-2014,0.576875,13.82913043,0.041714481
AUS,23-03-2021,5.955109591,25.51889246,0.233360817
AUT,27-02-2019,5.413427083,8.064020833,0.671306188
AUS,30-10-2017,3.125418354,21.45421063,0.145678553
AUT,14-07-2017,5.559958333,6.8610625,0.810364041
AUT,06-02-2017,4.26621875,8.639375,0.49381104
AUT,18-04-2021,2.868125,6.15740625,0.465800839
AUT,16-02-2016,4.98671875,8.39471875,0.594030473
ARG,23-09-2020,7.336,14.4664375,0.507104807
AUT,25-07-2019,5.332135417,7.2538125,0.735080403
AUT,08-02-2021,6.400666667,8.217197917,0.778935439
AUS,24-03-2021,6.218475439,24.59644842,0.252820055
AUS,26-05-2021,5.714864601,25.59666746,0.223265963
AUT,24-02-2017,6.21884375,8.17115625,0.761072676
ARG,25-04-2021,4.366,12.45221208,0.350620434
AUS,26-03-2020,3.997064267,25.1748175,0.158772323
AUT,20-04-2015,5.108770833,6.9584375,0.73418362
AUS,17-07-2017,4.345159815,23.28842958,0.186580199
AUS,05-03-2016,2.018410114,21.85862042,0.092339319
AUT,21-11-2020,3.35521875,7.32853125,0.45782963
AUT,20-08-2019,5.195895833,7.299760417,0.711789913
ARG,13-02-2021,6.391,15.38968056,0.415278275
AUT,27-06-2015,0.655333333,5.921145833,0.110676776
AUS,26-02-2018,2.852838555,22.14737375,0.128811596
AUS,11-04-2019,3.320168271,21.15651375,0.156933619
AUS,19-09-2017,3.386610995,21.23891438,0.159453112
AUS,01-11-2015,1.872810395,18.93232583,0.098921306
AUT,12-06-2017,4.867354167,7.189739583,0.676986156
ARG,13-07-2021,4.467782071,17.33279167,0.257764713
ARG,30-09-2021,8.226652778,15.97891667,0.514844213
AUT,05-03-2015,4.4485,8.432666667,0.527531821
AUT,05-11-2015,2.958729167,7.538302083,0.392492783
AUS,13-05-2015,3.78822642,22.60512167,0.16758266
AUS,13-12-2016,4.263282313,23.90705542,0.17832737
AUS,10-01-2022,5.755453409,26.25180917,0.219240258
ARG,05-09-2020,6.652,14.95025,0.444942392
ARG,08-12-2020,6.244,14.70866667,0.424511626
AUT,29-01-2016,3.094020833,8.034083333,0.385111867
AUT,02-02-2017,2.47896875,8.979625,0.276065955
AUS,31-12-2015,2.42033496,22.04185688,0.10980631
AUS,10-04-2021,6.18711477,22.514338,0.274807759
AUS,25-10-2019,5.022260447,20.27120396,0.247753437
AUS,17-07-2016,4.267806802,21.00674083,0.203163681
AUT,18-12-2020,3.055239583,8.208541667,0.372202482
AUT,25-03-2019,5.859208333,7.84475,0.746895482
AUT,10-04-2020,4.131520833,5.832479167,0.708364439
AUS,09-05-2017,2.880591759,22.33648979,0.128963494
ARG,02-01-2021,6.469,16.4955625,0.392166075
AUS,17-04-2020,4.217144962,23.52339,0.179274542
AUS,30-11-2017,3.34665358,24.20953771,0.138236988
AUT,08-08-2017,6.862614583,6.750052083,1.016675797
AUT,23-08-2015,2.295958333,5.4080625,0.424543602
AUT,19-01-2018,7.333416667,8.556447917,0.857063204
ARG,06-01-2020,6.489,15.85572917,0.409252702
AUT,25-07-2020,4.891041667,5.6875625,0.85995392
AUT,29-07-2021,5.58996875,6.971260417,0.801859121
AUS,16-09-2016,3.663466978,21.57733208,0.16978313
AUT,13-02-2017,2.0761875,8.53796875,0.243171129
AUS,25-06-2021,5.265062815,28.13362663,0.187144832
AUT,02-01-2022,4.052895833,6.268885417,0.646509796
AUT,08-09-2017,6.588395833,7.038020833,0.936114852
AUT,12-01-2022,5.0459375,8.548427083,0.59027672
ARG,22-12-2020,8.057,16.7975625,0.479652926
AUS,27-09-2021,5.691334506,23.47841142,0.242407138
AUS,09-07-2021,5.265897938,30.06610748,0.175143987
AUS,27-01-2021,5.453190367,25.4033065,0.21466459
AUT,06-10-2018,4.04803125,6.295302083,0.643024147
AUS,21-02-2016,2.077450292,20.97474188,0.099045333
AUS,24-07-2019,4.457312973,22.59361833,0.197281945
AUS,05-12-2019,5.081480672,21.49721688,0.236378537
ARG,06-09-2020,6.825,14.22866667,0.479665464
AUT,28-08-2016,4.648864583,5.4513125,0.8527973
AUT,01-06-2018,6.247375,6.610645833,0.945047603
AUT,14-03-2017,4.485177083,8.000958333,0.560579983
AUT,13-10-2018,2.673645833,6.287020833,0.425264351
AUS,27-09-2018,3.520408582,20.93958604,0.168122167
AUS,05-09-2019,4.599884231,20.91804625,0.21990028
AUS,10-08-2018,5.018035902,22.13123583,0.226739977
AUT,23-07-2019,5.2455,7.0894375,0.739903554
AUS,08-10-2019,4.17275404,20.77577375,0.200847106
AUT,16-08-2018,3.503791667,6.75346875,0.518813634
AUT,06-03-2020,5.23465625,8.119145833,0.644729921
AUT,24-12-2017,4.180625,6.360708333,0.657257774
AUT,01-08-2021,6.1793125,6.3055625,0.979977996
AUT,09-02-2018,5.097947917,8.54771875,0.596410348
AUS,11-11-2017,1.972189399,19.15636792,0.102952157
AUS,16-01-2021,4.796181937,23.03172404,0.208242419
AUS,31-03-2021,4.414833428,24.54315544,0.179880433
AUS,22-03-2021,5.802415435,25.83229535,0.224618655
AUS,19-05-2015,3.666052511,22.53927667,0.162651737
AUS,23-09-2017,4.281887778,18.96567917,0.225770337
AUT,23-12-2017,4.8126875,7.067979167,0.680914217
AUT,04-06-2015,1.203375,5.154604167,0.233456336
AUT,24-03-2018,3.175927083,7.132770833,0.445258534
AUT,02-02-2022,5.2314375,8.430052083,0.620570009
AUT,14-12-2014,0.461197917,14.1456087,0.032603611
AUT,26-12-2015,1.062677083,6.149135417,0.172817317
AUT,19-07-2015,2.109427083,5.56584375,0.378995024
AUS,24-01-2020,3.597257778,27.48547979,0.130878479
AUS,13-06-2018,5.596565075,23.08062896,0.242478881
AUS,20-12-2017,2.708142939,23.80251917,0.113775476
AUS,31-07-2019,3.921822203,23.70561813,0.165438513
AUT,18-04-2015,4.547302083,5.87953125,0.77341235
AUS,12-02-2022,5.531529271,22.90119513,0.241538891
AUS,26-03-2017,2.456275237,20.31130354,0.120931443
ARG,23-11-2021,5.708456439,17.11583333,0.333519048
AUT,07-05-2015,0.788010417,6.99378125,0.112673015
AUT,29-07-2020,5.95746875,6.740239583,0.883866022
AUS,03-08-2021,7.148516125,26.814322,0.266593208
AUS,05-10-2020,5.49451865,22.12434125,0.24834722
AUT,04-06-2020,6.79034375,6.742708333,1.00706473
AUT,07-01-2018,3.643166667,6.69546875,0.544124213
AUT,29-10-2015,4.0678125,7.425677083,0.547803581
AUT,06-03-2017,4.283802083,7.953083333,0.538634125
AUS,01-08-2018,4.417644308,22.94144729,0.192561709
ARG,22-06-2020,7.141,15.886625,0.449497612
ARG,01-11-2021,6.470241667,15.37620833,0.420795656
AUS,17-09-2021,6.108866734,23.38344113,0.261247551
AUT,17-10-2018,3.695625,7.630625,0.48431485
AUT,03-07-2016,6.438104167,5.335364583,1.206684954
AUT,25-02-2017,4.299927083,7.083270833,0.607053886
AUT,10-10-2019,4.862104167,7.588864583,0.640689277
AUT,30-09-2016,4.6434375,6.969635417,0.666238221
AUS,04-05-2021,5.233024221,26.04506856,0.200921883
AUT,14-12-2017,5.457927083,8.792083333,0.620777451
AUS,24-10-2020,4.875121388,22.03409292,0.221253555
AUT,28-08-2021,5.776354167,6.209010417,0.930318002
AUT,06-02-2022,2.643197917,6.694479167,0.394832496
AUT,03-10-2019,5.24653125,7.493302083,0.700162784
ARG,18-01-2022,4.588535833,17.34564583,0.264535312
ARG,29-04-2020,5.098,13.77066667,0.370207204
AUT,25-05-2019,6.028916667,5.871677083,1.026779331
AUT,19-01-2015,4.75728125,6.9843125,0.681138086
AUS,22-10-2020,4.188067035,23.11660625,0.181171362
AUS,28-01-2022,5.426762983,27.9143501,0.194407642
AUT,14-09-2018,4.53903125,7.390875,0.614139902
AUS,18-12-2017,3.379469482,24.44030188,0.138274457
AUS,14-03-2019,2.807064546,22.67921,0.123772589
AUS,11-09-2020,5.206719902,23.57409021,0.220866208
ARG,04-10-2020,6.388,13.89802083,0.459633791
AUS,17-12-2015,2.532837375,24.42487333,0.1036991
AUT,31-08-2015,4.238708333,6.1145,0.693222395
ARG,28-08-2020,6.083,15.21158333,0.399892626
AUT,24-11-2015,3.176583333,8.273322917,0.383954956
ARG,17-03-2021,5.402,15.00919444,0.35991272
AUS,03-03-2020,4.109188295,26.02028208,0.157922511
AUS,12-02-2020,4.769596621,27.58473604,0.172907097
AUS,18-02-2017,2.089281696,20.71129896,0.10087642
AUT,05-06-2020,5.104635417,6.603104167,0.773066014
ARG,23-07-2021,4.749933333,16.89354167,0.281168593
AUT,04-11-2015,3.04171875,7.606552083,0.399881407
AUT,01-09-2021,8.127854167,7.006708333,1.160010347
ARG,29-11-2020,5.551,14.481875,0.38330672
AUT,04-08-2020,7.508604167,6.6395,1.130899039
AUS,27-01-2017,1.408229295,22.46181042,0.062694381
AUS,15-03-2018,2.953906898,22.24772833,0.132773416
AUS,16-11-2017,2.308584013,20.96064063,0.110139001
AUT,21-07-2020,6.095177083,6.934958333,0.878906086
AUS,23-12-2019,3.49354651,20.77291042,0.168177999
AUS,14-02-2018,3.543376548,24.5674475,0.144230553
ARG,10-11-2020,6.072,15.182125,0.399944013
AUS,28-12-2020,3.916102316,21.94459508,0.17845407
AUS,22-11-2015,1.912632265,19.24537063,0.09938142
AUT,24-03-2015,4.053625,7.542166667,0.537461605
AUT,09-12-2014,2.016666667,14.99202174,0.134515991
AUS,17-08-2019,4.283465188,20.17224667,0.212344478
AUS,08-07-2017,3.151091787,22.07935833,0.142716638
AUS,27-09-2015,1.789482614,19.32185229,0.092614444
AUT,09-01-2016,2.109385417,7.1843125,0.29360992
ARG,21-12-2020,6.868,15.2076875,0.451613699
AUT,08-11-2018,4.606833333,7.80090625,0.590551044
AUS,30-09-2018,3.611731109,19.03384583,0.189753093
AUT,13-07-2020,6.274895833,6.562822917,0.956127556
AUS,29-05-2018,4.401466559,22.14701646,0.198738578
AUT,30-05-2015,0.123458333,5.505416667,0.022424885
AUS,22-11-2016,3.177170913,22.61556688,0.140486017
AUS,14-02-2015,1.944860245,21.21394729,0.091678376
AUT,13-06-2019,6.332177083,7.296197917,0.867873536
AUT,15-07-2015,4.345979167,7.0236875,0.618760326
AUT,17-07-2018,4.970625,6.870104167,0.723515231
AUS,01-05-2018,3.566271269,21.34331833,0.167090759
AUS,22-02-2016,3.036103769,24.25166083,0.125191581
AUS,05-11-2019,4.121407514,19.44580375,0.211943284
AUS,11-05-2021,4.90812851,25.58062913,0.191868952
ARG,12-06-2021,5.256,15.57337052,0.337499194
AUS,09-08-2021,6.162188202,26.54875717,0.232108349
AUS,27-12-2019,3.332409515,20.65591354,0.161329563
AUT,04-11-2017,4.229239583,6.715041667,0.629815836
AUT,20-03-2021,3.424989583,7.288583333,0.469911563
AUT,12-11-2016,5.918958333,7.50840625,0.788310879
AUT,23-12-2021,2.89421875,8.3495,0.34663378
AUS,11-06-2017,1.826095289,21.031255,0.08682769
AUT,22-09-2020,5.969802083,7.147375,0.835244
AUT,06-04-2019,5.660322917,6.147125,0.920808169
AUT,15-01-2022,4.185489583,7.27971875,0.5749521
ARG,06-09-2021,7.0147375,15.7300625,0.445944668
AUS,02-09-2021,6.164095173,23.91840904,0.257713427
AUS,11-09-2018,5.140035063,20.55370438,0.250078281
AUS,04-12-2016,3.397289131,20.37429417,0.166743893
AUT,11-12-2018,6.403291667,9.110520833,0.70284584
AUS,12-09-2016,3.170154026,21.9386625,0.144500788
AUS,15-04-2021,5.208338807,23.63904946,0.22032776
AUS,06-06-2015,3.172790558,21.12630021,0.150182026
AUT,20-09-2020,3.01759375,5.39040625,0.559808224
AUT,29-05-2021,6.396791667,6.005083333,1.065229458
AUT,07-08-2015,4.175541667,6.191635417,0.674384292
AUT,15-11-2015,2.85484375,5.921010417,0.482154826
AUT,03-11-2018,3.653927083,6.42378125,0.568812502
ARG,06-04-2021,4.827,15.89354951,0.303708117
AUT,25-05-2020,6.896989583,6.7205625,1.026251833
AUS,22-07-2016,5.048099837,21.95749625,0.229903254
AUS,27-11-2020,5.239213845,26.21162021,0.199881343
AUS,24-11-2020,3.824033747,24.77950958,0.154322414
AUS,21-05-2019,3.588705881,21.52356333,0.166733818
ARG,04-04-2020,4.945,11.849875,0.41730398
AUS,25-05-2017,2.748446468,21.83426521,0.125877672
AUT,14-03-2020,5.271520833,6.657979167,0.791759887
AUT,20-04-2021,3.519770833,7.583708333,0.464122653
AUT,23-12-2015,1.990041667,7.43965625,0.267491078
AUT,03-10-2020,7.297375,6.177833333,1.181219144
AUT,13-07-2015,4.59409375,6.9348125,0.662468344
AUT,30-08-2019,4.563708333,7.1169375,0.641246088
ARG,25-12-2021,3.783238889,16.60883333,0.227784746
AUT,03-09-2015,3.513635417,6.671770833,0.526642102
AUT,30-12-2019,2.633427083,7.35490625,0.358050394
AUS,28-08-2018,4.667075487,23.32432375,0.200094782
AUS,21-02-2017,2.677370006,22.11334688,0.121074843
AUS,14-09-2015,3.153698808,20.55469729,0.153429591
AUS,23-03-2016,2.427397116,22.06222,0.110025062
AUS,06-06-2020,3.250620159,25.56564708,0.127147971
AUT,11-10-2015,3.0378125,5.6720625,0.535574582
AUT,28-03-2016,2.898947917,5.894854167,0.491776019
AUS,15-05-2017,3.320822776,21.97704438,0.151104158
AUT,06-11-2021,2.991489583,6.734604167,0.444196795
AUT,01-01-2022,5.704708333,6.041166667,0.944305736
ARG,11-06-2020,7.168,15.72075,0.45595789
AUS,09-07-2015,3.414046885,23.94911417,0.142554203
AUS,29-02-2016,2.718206287,23.26902875,0.116816491
AUS,20-11-2017,2.753490733,21.40422708,0.128642381
ARG,31-12-2020,4.625,14.778375,0.312957277
AUT,21-01-2021,3.38009375,8.420166667,0.401428366
AUT,15-02-2015,2.199427083,6.7181875,0.327383998
ARG,10-02-2020,5.775,14.726125,0.392160191
AUT,04-09-2018,6.43521875,7.29309375,0.882371593
AUS,07-04-2019,3.734635039,18.67190354,0.200013621
AUS,23-01-2020,4.989634591,28.44567938,0.175409226
AUS,15-04-2020,4.68356965,23.21659313,0.201733718
AUS,07-02-2021,5.012586743,23.43525892,0.21389082
AUT,28-11-2015,3.128041667,7.14134375,0.438018639
AUS,09-07-2016,3.411351222,21.96791333,0.155287904
AUS,02-03-2021,4.779666933,25.26344344,0.189193011
AUT,16-09-2015,4.149822917,6.262020833,0.662697079
AUT,19-02-2017,1.838135417,6.897572917,0.266490175
ARG,14-04-2021,5.475,14.85044913,0.368675718
AUS,14-08-2019,5.394314015,23.06171167,0.23390779
AUT,14-11-2015,3.207791667,5.88028125,0.545516707
AUT,16-10-2016,3.405083333,5.813739583,0.585695882
AUT,14-06-2018,8.16846875,7.224875,1.130603471
AUT,17-01-2016,3.1623125,7.19634375,0.439433219
AUT,03-07-2017,5.60334375,7.075104167,0.791980389
AUS,01-08-2017,3.460780894,23.39902417,0.147902787
AUT,30-06-2015,1.492458333,6.8985,0.216345341
ARG,13-09-2020,5.736,12.88220833,0.445265272
AUT,10-08-2017,6.777697917,6.984125,0.970443386
AUT,12-11-2021,3.570791667,7.700895833,0.463685231
AUS,22-07-2018,5.450702862,21.57486125,0.252641387
ARG,22-08-2020,8.253,16.035625,0.514666563
AUT,04-07-2020,5.343447917,5.6866875,0.939641561
AUT,29-05-2020,6.78925,6.572322917,1.033006151
AUT,18-11-2018,2.81215625,6.989395833,0.402346114
AUT,08-04-2019,6.27384375,7.244208333,0.866049603
ARG,23-06-2021,5.89483447,18.73889583,0.314577471
AUS,29-11-2018,2.89935664,21.31006271,0.136055754
AUS,23-01-2021,4.795832233,25.71640344,0.186489228
AUS,02-03-2016,2.862056457,24.52105938,0.116718304
ARG,19-07-2020,5.169,14.13622917,0.365656211
AUS,16-11-2019,4.048749647,19.26443938,0.210167011
ARG,21-10-2020,8.056,15.288,0.526949241
AUS,24-12-2019,3.450203069,20.94965979,0.164690172
AUS,03-09-2019,3.792325456,20.97304708,0.180819003
AUS,06-11-2015,1.980917682,21.36847604,0.092702806
AUT,06-09-2019,5.031770833,7.0826875,0.710432422
AUT,06-12-2021,4.2069375,8.239729167,0.510567449
AUT,20-07-2019,3.9543125,5.967739583,0.662614788
AUT,04-08-2017,5.0468125,6.9010625,0.73130949
AUT,13-12-2018,4.68371875,9.382625,0.499190658
AUS,18-06-2021,5.734615904,27.93192402,0.20530687
AUS,31-01-2017,2.308726482,24.66783667,0.09359258
AUT,02-08-2021,8.064510417,7.032833333,1.146694374
AUT,12-06-2019,7.77121875,7.365604167,1.055068746
AUT,29-08-2017,5.587385417,7.034520833,0.794280883
AUS,31-01-2022,5.629202311,29.36638883,0.191688612
AUS,27-12-2017,2.616065484,21.64929833,0.12083835
AUT,25-09-2020,6.050552083,7.3096875,0.827744289
AUT,03-07-2018,5.229072917,6.936458333,0.753853431
AUS,08-11-2020,4.248690155,20.76747396,0.204583868
AUS,25-08-2021,5.516945073,26.26038613,0.210086213
AUS,02-01-2019,3.230923105,22.10012354,0.146194798
AUS,02-02-2022,5.618888191,26.81745017,0.209523581
AUS,26-11-2016,2.512317556,19.7395625,0.127273214
AUS,15-11-2018,3.386517008,20.84349292,0.162473585
AUS,18-07-2019,5.246144809,23.08883604,0.227215647
AUT,11-09-2015,3.605791667,6.274822917,0.574644371
ARG,11-06-2021,7.283,17.07787243,0.426458274
AUT,06-04-2018,5.772635417,7.493770833,0.77032452
AUS,28-03-2020,4.657880755,22.153175,0.210257932
AUT,27-03-2017,4.753052083,7.410322917,0.641409576
AUS,05-05-2020,5.045387572,24.66590396,0.204549064
AUT,08-02-2016,4.281947917,7.967802083,0.53740641
AUT,23-02-2019,4.759052083,7.309135417,0.651110126
AUT,09-04-2020,4.38334375,6.222875,0.704392062
ARG,06-12-2020,5.765,12.78910417,0.450774341
ARG,20-01-2022,5.598487778,18.70075,0.299372366
AUT,07-12-2021,2.990447917,8.52471875,0.350797253
AUS,11-06-2015,3.043374419,23.77704917,0.127996304
AUT,19-08-2017,5.439635417,6.0308125,0.901973891
ARG,09-03-2021,6.305,17.13539583,0.367951815
AUS,14-05-2019,3.191656011,21.85662292,0.146026951
AUT,05-03-2016,6.191635417,6.983958333,0.886551025
AUT,08-02-2018,6.251645833,8.7400625,0.71528617
AUS,09-07-2019,5.058474166,22.85654333,0.22131405
AUS,27-02-2015,1.866428308,23.06109604,0.080934068
AUS,27-07-2019,3.350811035,21.36451854,0.156839998
AUT,14-09-2017,7.06665625,7.416416667,0.952839702
AUT,02-10-2017,5.095427083,7.28590625,0.699353918
AUT,29-07-2016,7.151885417,6.533583333,1.094634453
AUS,11-03-2019,3.326291388,22.32912854,0.148966467
AUS,09-10-2021,4.702457916,21.11435718,0.222713762
AUT,15-09-2015,3.655927083,5.576479167,0.65559773
AUS,30-11-2016,2.879418981,22.12794063,0.130125936
AUS,14-12-2018,3.774604961,21.60009104,0.174749493
AUS,08-10-2018,2.948326377,20.50792104,0.143765249
AUT,02-07-2021,7.737239583,6.988166667,1.107191622
AUT,14-11-2021,2.434364583,6.30403125,0.38615998
AUS,05-05-2015,3.837399362,21.21087854,0.180916569
AUT,02-12-2021,4.2089375,8.34425,0.504411721
AUT,26-12-2014,1.526427083,11.36756522,0.134279158
AUT,11-05-2017,6.215864583,7.04625,0.882152149
AUT,05-04-2020,2.320104167,5.401604167,0.429521323
AUS,10-06-2021,6.50232983,29.30316429,0.221898556
AUS,14-11-2018,3.395241415,21.27021104,0.159624247
AUT,07-11-2016,4.5535,8.361041667,0.544609174
AUT,17-02-2017,2.769625,8.51921875,0.325103167
AUT,07-05-2018,6.768427083,6.865666667,0.985836833
ARG,28-10-2020,5.605,14.603125,0.383821956
AUS,11-03-2016,2.239855345,24.38791729,0.09184283
ARG,15-09-2021,7.224058333,15.91239583,0.453989356
AUS,06-01-2015,2.55601658,22.75820792,0.112311856
AUS,18-06-2016,2.713644886,21.3835125,0.126903608
AUS,27-11-2019,3.552036935,20.58408625,0.172562284
AUT,26-01-2017,2.394,9.202854167,0.260136688
AUS,18-12-2015,2.659155117,25.11914542,0.105861687
AUT,18-09-2021,3.542666667,5.943229167,0.59608448
AUS,22-02-2018,3.653338109,22.8591325,0.15981963
AUS,17-07-2021,6.2650634,25.88487492,0.242035684
AUT,10-09-2018,4.372302083,7.1801875,0.60893982
AUT,20-07-2016,7.195854167,6.904833333,1.042147409
AUS,30-01-2018,3.793586009,23.30913958,0.16275101
AUS,20-02-2016,2.046956177,21.29530167,0.096122432
AUS,31-01-2021,4.368007029,24.0696734,0.181473465
AUS,22-01-2017,1.690934792,20.5534725,0.08227003
AUS,15-06-2015,2.788390681,23.17690292,0.120309029
AUT,12-10-2021,4.319020833,7.828833333,0.551681285
AUT,20-06-2017,4.7309375,7.212677083,0.655919771
ARG,29-02-2020,6.495,16.569,0.391997103
AUT,25-12-2018,5.79334375,6.548260417,0.884714929
AUT,24-12-2014,0.623958333,11.68402174,0.053402702
AUS,04-08-2019,3.969666271,21.06723458,0.188428446
AUT,29-06-2016,6.928322917,7.0483125,0.982976126
AUS,14-01-2020,4.169751882,27.79353563,0.150025961
AUT,20-04-2019,4.551364583,5.7849375,0.786761237
AUS,24-12-2020,4.111952733,24.68841771,0.166553919
AUT,17-10-2017,4.06015625,7.317333333,0.554868292
AUT,24-12-2016,1.689260417,6.80665625,0.248177718
AUT,30-10-2018,6.851385417,7.601989583,0.901262142
AUT,24-05-2018,6.678208333,7.2566875,0.920283302
AUT,13-05-2018,5.152260417,5.3330625,0.966097888
AUS,20-11-2021,4.911807674,21.91392278,0.224140959
AUS,27-12-2020,5.098731383,21.85571381,0.233290545
AUS,09-06-2017,2.573023177,23.34418313,0.11022117
AUT,20-10-2018,2.88525,6.389572917,0.451556002
AUS,15-05-2015,2.578722617,22.62245438,0.113989516
AUS,08-06-2021,6.569261912,28.72874804,0.228665095
AUS,16-06-2019,3.446493049,21.39324083,0.161101961
AUT,03-05-2015,-0.4025625,5.333489583,-0.075478257
ARG,13-06-2020,6.886,15.83397917,0.434887524
AUT,12-01-2017,2.878604167,8.923666667,0.322580871
AUT,18-11-2016,4.983572917,8.04346875,0.619580068
AUT,04-06-2017,4.684291667,5.351635417,0.875300969
AUT,28-11-2020,3.5475625,7.3635,0.481776669
ARG,26-07-2020,8.267,15.95635417,0.518100809
AUT,14-10-2021,4.34209375,7.872572917,0.551546971
AUS,07-08-2018,6.016932973,22.94826917,0.262195503
AUS,14-03-2017,2.559928345,23.00826396,0.111261256
AUT,17-01-2018,6.166572917,8.806677083,0.700215627
AUS,23-07-2019,6.136693788,22.22449333,0.276123001
AUS,12-01-2015,2.626153012,22.34595792,0.117522508
AUS,03-03-2019,3.217449799,21.99917979,0.146253171
AUS,14-11-2021,6.585409411,20.55677786,0.320352219
AUT,05-04-2019,6.985395833,7.279395833,0.959612033
AUS,19-06-2018,5.033248085,25.06674167,0.200793871
AUS,21-08-2021,4.977901178,23.05950519,0.215871986
AUS,03-04-2020,4.923394364,23.70820604,0.207666255
ARG,13-04-2021,5.494,14.58789243,0.37661369
AUS,08-08-2017,3.895464569,23.23029271,0.167689001
AUT,23-08-2017,6.261322917,6.865354167,0.912017467
AUT,12-11-2017,4.7573125,6.4968125,0.732253317
AUS,16-08-2020,4.584439142,23.61102458,0.194165193
AUT,25-06-2018,5.67271875,7.10971875,0.7978823
AUS,23-09-2021,5.792493374,22.70493902,0.255120411
AUT,10-03-2018,2.863770833,7.033052083,0.407187491
ARG,10-10-2021,6.087040556,12.88470833,0.47242362
AUT,19-12-2015,1.747510417,7.034177083,0.248431394
AUS,11-02-2020,4.453018629,27.74494958,0.16049835
AUT,19-01-2019,4.86478125,7.778114583,0.625444791
AUT,23-03-2021,4.81459375,8.215916667,0.586008104
