year,country_ISO3,number_of_companies,sector
1998.0,SVK,41,non-energy
1998.0,SVK,2,energy
1998.0,SVN,22,non-energy
1998.0,SWE,196,non-energy
1998.0,SWE,4,energy
1998.0,TAN,3,non-energy
1998.0,THA,15,non-energy
1998.0,TTO,4,non-energy
1998.0,TTO,1,energy
1998.0,TUN,7,non-energy
1998.0,TUN,1,energy
1998.0,TUR,38,non-energy
1998.0,TUR,1,energy
1998.0,TWN,76,non-energy
1998.0,TWN,5,energy
1998.0,UGA,2,non-energy
1998.0,UKR,82,non-energy
1998.0,UKR,11,energy
1998.0,URY,5,non-energy
1998.0,USA,8540,non-energy
1998.0,USA,212,energy
1998.0,UZB,1,non-energy
1998.0,VEN,1,non-energy
1998.0,VNM,29,non-energy
1998.0,VNM,2,energy
1998.0,ZAF,92,non-energy
1998.0,ZAF,4,energy
1998.0,ZMB,1,non-energy
1998.0,ZWE,3,non-energy
1998.0,ZWE,1,energy
1999.0,AFG,2,non-energy
1999.0,ALB,1,non-energy
1999.0,AND,1,non-energy
1999.0,ARE,57,non-energy
1999.0,ARE,5,energy
1999.0,ARG,41,non-energy
1999.0,ARG,2,energy
1999.0,ARM,1,non-energy
1999.0,AUS,442,non-energy
1999.0,AUS,17,energy
1999.0,AUT,56,non-energy
1999.0,AUT,3,energy
1999.0,AZE,5,non-energy
1999.0,BAH,1,non-energy
1999.0,BEL,161,non-energy
1999.0,BEL,6,energy
1999.0,BGD,26,non-energy
1999.0,BGR,20,non-energy
1999.0,BGR,1,energy
1999.0,BHR,2,non-energy
1999.0,BIH,1,non-energy
1999.0,BLR,3,non-energy
1999.0,BMU,3,non-energy
1999.0,BOL,1,non-energy
1999.0,BRA,197,non-energy
1999.0,BRA,4,energy
1999.0,BRB,2,non-energy
1999.0,BRN,1,non-energy
1999.0,CAN,803,non-energy
1999.0,CAN,65,energy
1999.0,CHE,369,non-energy
1999.0,CHE,19,energy
1999.0,CHL,14,non-energy
1999.0,CHN,578,non-energy
1999.0,CHN,53,energy
1999.0,CIV,2,non-energy
1999.0,CMR,1,non-energy
1999.0,COL,18,non-energy
1999.0,COL,1,energy
1999.0,CRI,4,non-energy
1999.0,CYM,2,non-energy
1999.0,CYP,14,non-energy
1999.0,CZE,123,non-energy
1999.0,CZE,5,energy
1999.0,DEU,1142,non-energy
1999.0,DEU,57,energy
1999.0,DNK,163,non-energy
1999.0,DNK,9,energy
1999.0,DOM,4,non-energy
1999.0,DOM,1,energy
1999.0,DZA,2,non-energy
1999.0,ECU,9,non-energy
1999.0,EGY,17,non-energy
1999.0,EGY,1,energy
1999.0,ESP,400,non-energy
1999.0,ESP,22,energy
1999.0,EST,13,non-energy
1999.0,EST,1,energy
1999.0,FIN,60,non-energy
1999.0,FIN,4,energy
1999.0,FRA,618,non-energy
1999.0,FRA,16,energy
1999.0,GBR,1827,non-energy
1999.0,GBR,53,energy
1999.0,GEO,3,non-energy
1999.0,GHA,1,non-energy
1999.0,GHA,1,energy
1999.0,GIB,2,non-energy
1999.0,GRC,34,non-energy
1999.0,GRC,2,energy
1999.0,GTM,2,non-energy
1999.0,HKG,120,non-energy
1999.0,HKG,5,energy
1999.0,HRV,13,non-energy
1999.0,HUN,65,non-energy
1999.0,HUN,2,energy
1999.0,IDN,40,non-energy
1999.0,IDN,3,energy
1999.0,IMN,1,non-energy
1999.0,IND,457,non-energy
1999.0,IND,16,energy
1999.0,IRL,108,non-energy
1999.0,IRL,5,energy
1999.0,IRN,3,non-energy
1999.0,IRQ,3,non-energy
1999.0,ISL,10,non-energy
1999.0,ISR,128,non-energy
1999.0,ISR,4,energy
1999.0,ITA,251,non-energy
1999.0,ITA,10,energy
1999.0,JOR,8,non-energy
1999.0,JPN,760,non-energy
1999.0,JPN,12,energy
1999.0,KAZ,2,non-energy
1999.0,KEN,16,non-energy
1999.0,KHM,1,non-energy
1999.0,KOR,293,non-energy
1999.0,KOR,7,energy
1999.0,KWT,7,non-energy
1999.0,LBN,3,non-energy
1999.0,LIE,1,non-energy
1999.0,LKA,5,non-energy
1999.0,LKA,1,energy
1999.0,LTU,14,non-energy
1999.0,LUX,11,non-energy
1999.0,LVA,12,non-energy
1999.0,MAR,5,non-energy
1999.0,MDA,1,non-energy
1999.0,MEX,50,non-energy
1999.0,MEX,1,energy
1999.0,MLT,3,non-energy
1999.0,MMR,1,non-energy
1999.0,MNG,3,non-energy
1999.0,MUS,1,non-energy
1999.0,MWI,1,non-energy
1999.0,MYS,51,non-energy
1999.0,MYS,2,energy
1999.0,NAM,1,non-energy
1999.0,NER,1,non-energy
1999.0,NGA,12,non-energy
1999.0,NGA,1,energy
1999.0,NIC,1,non-energy
1999.0,NLD,561,non-energy
1999.0,NLD,7,energy
1999.0,NOR,93,non-energy
1999.0,NOR,7,energy
1999.0,NPL,1,non-energy
1999.0,NZL,72,non-energy
1999.0,NZL,6,energy
1999.0,OMN,2,non-energy
1999.0,PAK,22,non-energy
1999.0,PAK,1,energy
1999.0,PAN,1,non-energy
1999.0,PER,7,non-energy
1999.0,PHL,37,non-energy
1999.0,PHL,1,energy
1999.0,POL,85,non-energy
1999.0,POL,5,energy
1999.0,PRI,7,non-energy
1999.0,PRT,67,non-energy
1999.0,PRT,4,energy
1999.0,PSE,2,non-energy
1999.0,PSE,1,energy
1999.0,QAT,5,non-energy
1999.0,QAT,1,energy
1999.0,ROM,53,non-energy
1999.0,ROM,3,energy
1999.0,RUS,102,non-energy
1999.0,RUS,1,energy
1999.0,RWA,1,non-energy
1999.0,SAU,11,non-energy
1999.0,SGP,95,non-energy
1999.0,SGP,4,energy
1999.0,SLV,1,non-energy
1999.0,SLV,1,energy
1999.0,SRB,8,non-energy
1999.0,SRB,1,energy
1999.0,SVK,45,non-energy
1999.0,SVK,4,energy
1999.0,SVN,11,non-energy
1999.0,SWE,299,non-energy
1999.0,SWE,4,energy
1999.0,SYC,1,non-energy
1999.0,TAN,7,non-energy
1999.0,THA,33,non-energy
1999.0,THA,2,energy
1999.0,TTO,9,non-energy
1999.0,TTO,1,energy
1999.0,TUN,8,non-energy
1999.0,TUN,1,energy
1999.0,TUR,56,non-energy
1999.0,TUR,3,energy
1999.0,TWN,62,non-energy
1999.0,TWN,1,energy
1999.0,UGA,3,non-energy
1999.0,UKR,71,non-energy
1999.0,UKR,2,energy
1999.0,USA,10672,non-energy
1999.0,USA,240,energy
1999.0,VEN,3,non-energy
1999.0,VNM,18,non-energy
1999.0,VNM,3,energy
1999.0,ZAF,95,non-energy
1999.0,ZAF,1,energy
1999.0,ZMB,1,non-energy
2000.0,ALB,1,non-energy
2000.0,ARE,73,non-energy
2000.0,ARE,3,energy
2000.0,ARG,37,non-energy
2000.0,ARM,3,non-energy
2000.0,AUS,547,non-energy
2000.0,AUS,20,energy
2000.0,AUT,60,non-energy
2000.0,AUT,2,energy
2000.0,AZE,3,non-energy
2000.0,BEL,178,non-energy
2000.0,BEL,7,energy
2000.0,BFA,1,non-energy
2000.0,BGD,30,non-energy
2000.0,BGR,13,non-energy
2000.0,BGR,1,energy
2000.0,BHR,2,non-energy
2000.0,BIH,3,non-energy
2000.0,BLR,3,non-energy
2000.0,BLZ,1,non-energy
2000.0,BMU,3,non-energy
2000.0,BOL,1,non-energy
2000.0,BRA,265,non-energy
2000.0,BRA,6,energy
2000.0,BRN,2,non-energy
2000.0,BTN,1,non-energy
2000.0,BWA,1,non-energy
2000.0,CAN,896,non-energy
2000.0,CAN,56,energy
2000.0,CHE,436,non-energy
2000.0,CHE,14,energy
2000.0,CHL,22,non-energy
2000.0,CHN,629,non-energy
2000.0,CHN,50,energy
2000.0,CMR,2,non-energy
2000.0,COD,2,non-energy
2000.0,COL,30,non-energy
2000.0,COL,1,energy
2000.0,CRI,10,non-energy
2000.0,CYM,4,non-energy
2000.0,CYP,8,non-energy
2000.0,CZE,150,non-energy
2000.0,CZE,6,energy
2000.0,DEU,1149,non-energy
2000.0,DEU,62,energy
2000.0,DNK,180,non-energy
2000.0,DNK,10,energy
2000.0,DOM,6,non-energy
2000.0,DZA,1,non-energy
2000.0,ECU,4,non-energy
2000.0,EGY,14,non-energy
2000.0,ESP,530,non-energy
2000.0,ESP,25,energy
2000.0,EST,17,non-energy
2000.0,EST,1,energy
2000.0,ETH,2,non-energy
2000.0,FIN,112,non-energy
2000.0,FIN,1,energy
2000.0,FJI,1,non-energy
2000.0,FRA,767,non-energy
2000.0,FRA,12,energy
2000.0,GAB,1,non-energy
2000.0,GBR,2053,non-energy
2000.0,GBR,62,energy
2000.0,GEO,1,non-energy
2000.0,GGY,1,non-energy
2000.0,GHA,5,non-energy
2000.0,GIB,1,non-energy
2000.0,GLP,1,non-energy
2000.0,GRC,52,non-energy
2000.0,GRC,5,energy
2000.0,GTM,1,non-energy
2000.0,HKG,139,non-energy
2000.0,HKG,10,energy
2000.0,HRV,30,non-energy
2000.0,HRV,2,energy
2000.0,HUN,56,non-energy
2000.0,HUN,4,energy
2000.0,IDN,44,non-energy
2000.0,IMN,4,non-energy
2000.0,IND,742,non-energy
2000.0,IND,15,energy
2000.0,IRL,146,non-energy
2000.0,IRL,2,energy
2000.0,IRN,4,non-energy
2000.0,IRQ,4,non-energy
2000.0,ISL,12,non-energy
2000.0,ISR,150,non-energy
2000.0,ISR,5,energy
2000.0,ITA,389,non-energy
2000.0,ITA,15,energy
2000.0,JAM,1,energy
2000.0,JEY,3,non-energy
2000.0,JOR,14,non-energy
2000.0,JPN,1071,non-energy
2000.0,JPN,17,energy
2000.0,KAZ,3,non-energy
2000.0,KAZ,1,energy
2000.0,KEN,12,non-energy
2000.0,KNA,1,non-energy
2000.0,KOR,410,non-energy
2000.0,KOR,9,energy
2000.0,KWT,9,non-energy
2000.0,LBN,5,non-energy
2000.0,LIE,2,non-energy
2000.0,LKA,5,non-energy
2000.0,LTU,15,non-energy
2000.0,LUX,23,non-energy
2000.0,LVA,8,non-energy
2000.0,MAC,2,non-energy
2000.0,MAR,8,non-energy
2000.0,MDA,1,non-energy
2000.0,MDV,1,non-energy
2000.0,MEX,62,non-energy
2000.0,MKD,1,non-energy
2000.0,MLI,1,non-energy
2000.0,MLT,2,non-energy
2000.0,MMR,3,non-energy
2000.0,MOZ,1,non-energy
2000.0,MUS,1,non-energy
2000.0,MYS,62,non-energy
2000.0,MYS,4,energy
2000.0,NGA,11,non-energy
2000.0,NLD,651,non-energy
2000.0,NLD,14,energy
2000.0,NOR,127,non-energy
2000.0,NOR,6,energy
2000.0,NPL,3,non-energy
2000.0,NZL,86,non-energy
2000.0,NZL,1,energy
2000.0,OMN,3,non-energy
2000.0,OMN,1,energy
2000.0,PAK,37,non-energy
2000.0,PAN,1,non-energy
2000.0,PER,11,non-energy
2000.0,PHL,27,non-energy
2000.0,POL,98,non-energy
2000.0,POL,2,energy
2000.0,PRI,5,non-energy
2000.0,PRT,98,non-energy
2000.0,PRT,5,energy
2000.0,PSE,2,non-energy
2000.0,QAT,4,non-energy
2000.0,QAT,1,energy
2000.0,ROM,69,non-energy
2000.0,ROM,3,energy
2000.0,RUS,114,non-energy
2000.0,RUS,1,energy
2000.0,SAU,17,non-energy
2000.0,SAU,1,energy
2000.0,SEN,1,non-energy
2000.0,SGP,125,non-energy
2000.0,SGP,2,energy
2000.0,SLV,4,non-energy
2000.0,SRB,17,non-energy
2000.0,SRB,1,energy
2000.0,SVK,68,non-energy
2000.0,SVK,6,energy
2000.0,SVN,13,non-energy
2000.0,SWE,307,non-energy
2000.0,SWE,9,energy
2000.0,TAN,4,non-energy
2000.0,THA,33,non-energy
2000.0,THA,2,energy
2000.0,TTO,8,non-energy
2000.0,TUN,4,non-energy
2000.0,TUR,84,non-energy
2000.0,TWN,48,non-energy
2000.0,TWN,1,energy
2000.0,UGA,3,non-energy
2000.0,UKR,117,non-energy
2000.0,UKR,4,energy
2000.0,URY,2,non-energy
2000.0,USA,10071,non-energy
2000.0,USA,265,energy
2000.0,VEN,3,non-energy
2000.0,VNM,30,non-energy
2000.0,VNM,2,energy
2000.0,ZAF,100,non-energy
2000.0,ZAF,2,energy
2000.0,ZMB,3,non-energy
2000.0,ZWE,1,non-energy
2001.0,AGO,2,non-energy
2001.0,ALB,2,non-energy
2001.0,AND,1,non-energy
2001.0,ARE,81,non-energy
2001.0,ARE,1,energy
2001.0,ARG,30,non-energy
2001.0,ARG,1,energy
2001.0,ARM,2,non-energy
2001.0,AUS,476,non-energy
2001.0,AUS,15,energy
2001.0,AUT,58,non-energy
2001.0,AUT,1,energy
2001.0,AZE,1,energy
2001.0,BEL,151,non-energy
2001.0,BEL,4,energy
2001.0,BFA,1,non-energy
2001.0,BGD,22,non-energy
2001.0,BGD,1,energy
2001.0,BGR,26,non-energy
2001.0,BIH,2,non-energy
2001.0,BLR,5,non-energy
2001.0,BMU,9,non-energy
2001.0,BOL,1,non-energy
2001.0,BRA,202,non-energy
2001.0,BRA,5,energy
2001.0,CAN,808,non-energy
2001.0,CAN,62,energy
2001.0,CHE,367,non-energy
2001.0,CHE,16,energy
2001.0,CHL,13,non-energy
2001.0,CHN,655,non-energy
2001.0,CHN,58,energy
2001.0,CMR,1,energy
2001.0,COG,1,non-energy
2001.0,COL,19,non-energy
2001.0,COL,1,energy
2001.0,CRI,6,non-energy
2001.0,CUB,1,non-energy
2001.0,CYM,2,non-energy
2001.0,CYP,5,non-energy
2001.0,CZE,84,non-energy
2001.0,CZE,7,energy
2001.0,DEU,987,non-energy
2001.0,DEU,53,energy
2001.0,DNK,197,non-energy
2001.0,DNK,8,energy
2001.0,DOM,5,non-energy
2001.0,DZA,1,non-energy
2001.0,ECU,3,non-energy
2001.0,EGY,17,non-energy
2001.0,EGY,1,energy
2001.0,ESP,473,non-energy
2001.0,ESP,18,energy
2001.0,EST,19,non-energy
2001.0,EST,1,energy
2001.0,FIN,92,non-energy
2001.0,FIN,3,energy
2001.0,FRA,717,non-energy
2001.0,FRA,27,energy
2001.0,GBR,1923,non-energy
2001.0,GBR,66,energy
2001.0,GEO,2,non-energy
2001.0,GGY,2,non-energy
2001.0,GHA,5,non-energy
2001.0,GHA,1,energy
2001.0,GIB,3,non-energy
2001.0,GRC,41,non-energy
2001.0,GRC,3,energy
2001.0,HKG,108,non-energy
2001.0,HKG,10,energy
2001.0,HRV,32,non-energy
2001.0,HRV,1,energy
2001.0,HUN,59,non-energy
2001.0,HUN,2,energy
2001.0,IDN,40,non-energy
2001.0,IDN,1,energy
2001.0,IMN,1,non-energy
2001.0,IND,450,non-energy
2001.0,IND,8,energy
2001.0,IRL,93,non-energy
2001.0,IRL,1,energy
2001.0,IRN,2,non-energy
2001.0,IRQ,3,non-energy
2001.0,ISL,9,non-energy
2001.0,ISL,1,energy
2001.0,ISR,102,non-energy
2001.0,ITA,347,non-energy
2001.0,ITA,9,energy
2001.0,JAM,6,non-energy
2001.0,JEY,1,non-energy
2001.0,JOR,11,non-energy
2001.0,JPN,844,non-energy
2001.0,JPN,17,energy
2001.0,KAZ,4,non-energy
2001.0,KEN,9,non-energy
2001.0,KGZ,1,non-energy
2001.0,KHM,1,non-energy
2001.0,KOR,236,non-energy
2001.0,KOR,13,energy
2001.0,KWT,5,non-energy
2001.0,LAO,1,energy
2001.0,LBN,3,non-energy
2001.0,LIE,1,non-energy
2001.0,LKA,6,non-energy
2001.0,LKA,1,energy
2001.0,LTU,21,non-energy
2001.0,LUX,20,non-energy
2001.0,LVA,5,non-energy
2001.0,MAC,1,non-energy
2001.0,MAF,1,non-energy
2001.0,MAR,7,non-energy
2001.0,MDV,1,non-energy
2001.0,MEX,45,non-energy
2001.0,MEX,2,energy
2001.0,MKD,4,non-energy
2001.0,MLT,4,non-energy
2001.0,MMR,1,non-energy
2001.0,MNE,2,non-energy
2001.0,MRT,1,non-energy
2001.0,MUS,4,non-energy
2001.0,MWI,3,non-energy
2001.0,MYS,56,non-energy
2001.0,MYS,3,energy
2001.0,NAM,2,non-energy
2001.0,NGA,17,non-energy
2001.0,NGA,2,energy
2001.0,NLD,542,non-energy
2001.0,NLD,10,energy
2001.0,NOR,137,non-energy
2001.0,NOR,7,energy
2001.0,NPL,6,non-energy
2001.0,NZL,101,non-energy
2001.0,NZL,2,energy
2001.0,OMN,3,non-energy
2001.0,OMN,1,energy
2001.0,PAK,37,non-energy
2001.0,PAK,2,energy
2001.0,PAN,10,non-energy
2001.0,PER,11,non-energy
2001.0,PHL,41,non-energy
2001.0,POL,115,non-energy
2001.0,POL,7,energy
2001.0,PRI,5,non-energy
2001.0,PRT,111,non-energy
2001.0,PRT,6,energy
2001.0,QAT,3,non-energy
2001.0,ROM,88,non-energy
2001.0,ROM,3,energy
2001.0,RUS,127,non-energy
2001.0,RUS,2,energy
2001.0,RWA,2,non-energy
2001.0,SAU,9,non-energy
2001.0,SGP,93,non-energy
2001.0,SLV,1,non-energy
2001.0,SLV,1,energy
2001.0,SRB,29,non-energy
2001.0,SUR,1,non-energy
2001.0,SVK,60,non-energy
2001.0,SVK,1,energy
2001.0,SVN,25,non-energy
2001.0,SWE,274,non-energy
2001.0,SWE,10,energy
2001.0,SYR,1,non-energy
2001.0,TAN,2,non-energy
2001.0,THA,35,non-energy
2001.0,THA,2,energy
2001.0,TTO,4,non-energy
2001.0,TUN,10,non-energy
2001.0,TUR,57,non-energy
2001.0,TUR,1,energy
2001.0,TWN,42,non-energy
2001.0,TWN,1,energy
2001.0,UGA,2,non-energy
2001.0,UGA,1,energy
2001.0,UKR,91,non-energy
2001.0,UKR,5,energy
2001.0,URY,4,non-energy
2001.0,USA,10010,non-energy
2001.0,USA,295,energy
2001.0,UZB,2,non-energy
2001.0,VEN,3,non-energy
2001.0,VNM,41,non-energy
2001.0,VNM,1,energy
2001.0,YEM,1,non-energy
2001.0,ZAF,100,non-energy
2001.0,ZMB,1,non-energy
2001.0,ZWE,1,non-energy
2002.0,AFG,1,non-energy
2002.0,AGO,1,non-energy
2002.0,ARE,85,non-energy
2002.0,ARE,4,energy
2002.0,ARG,41,non-energy
2002.0,AUS,420,non-energy
2002.0,AUS,12,energy
2002.0,AUT,40,non-energy
2002.0,AUT,1,energy
2002.0,AZE,2,non-energy
2002.0,BDI,1,non-energy
2002.0,BEL,120,non-energy
2002.0,BEL,8,energy
2002.0,BEN,1,non-energy
2002.0,BGD,14,non-energy
2002.0,BGR,13,non-energy
2002.0,BHR,6,non-energy
2002.0,BIH,2,non-energy
2002.0,BLR,6,non-energy
2002.0,BMU,2,non-energy
2002.0,BMU,1,energy
2002.0,BOL,1,non-energy
2002.0,BOL,1,energy
2002.0,BRA,189,non-energy
2002.0,BRA,1,energy
2002.0,BRB,2,non-energy
2002.0,CAN,753,non-energy
2002.0,CAN,51,energy
2002.0,CHE,323,non-energy
2002.0,CHE,17,energy
2002.0,CHL,21,non-energy
2002.0,CHN,670,non-energy
2002.0,CHN,57,energy
2002.0,CIV,1,non-energy
2002.0,CMR,1,non-energy
2002.0,COD,2,non-energy
2002.0,COL,22,non-energy
2002.0,COL,1,energy
2002.0,CRI,6,non-energy
2002.0,CRI,1,energy
2002.0,CUB,1,non-energy
2002.0,CYM,3,non-energy
2002.0,CYP,9,non-energy
2002.0,CYP,1,energy
2002.0,CZE,121,non-energy
2002.0,CZE,5,energy
2002.0,DEU,852,non-energy
2002.0,DEU,50,energy
2002.0,DNK,163,non-energy
2002.0,DNK,4,energy
2002.0,DOM,5,non-energy
2002.0,DZA,2,non-energy
2002.0,ECU,4,non-energy
2002.0,EGY,19,non-energy
2002.0,ESP,459,non-energy
2002.0,ESP,20,energy
2002.0,EST,25,non-energy
2002.0,ETH,1,non-energy
2002.0,FIN,70,non-energy
2002.0,FIN,2,energy
2002.0,FRA,619,non-energy
2002.0,FRA,18,energy
2002.0,GBR,1946,non-energy
2002.0,GBR,80,energy
2002.0,GEO,1,non-energy
2002.0,GHA,4,non-energy
2002.0,GHA,1,energy
2002.0,GIB,1,non-energy
2002.0,GRC,37,non-energy
2002.0,GRC,1,energy
2002.0,GRL,1,non-energy
2002.0,GTM,2,non-energy
2002.0,HKG,88,non-energy
2002.0,HKG,4,energy
2002.0,HND,1,non-energy
2002.0,HRV,28,non-energy
2002.0,HUN,66,non-energy
2002.0,IDN,34,non-energy
2002.0,IDN,2,energy
2002.0,IMN,4,non-energy
2002.0,IND,469,non-energy
2002.0,IND,10,energy
2002.0,IRL,126,non-energy
2002.0,IRL,1,energy
2002.0,IRN,6,non-energy
2002.0,IRN,1,energy
2002.0,ISL,11,non-energy
2002.0,ISL,1,energy
2002.0,ISR,101,non-energy
2002.0,ISR,6,energy
2002.0,ITA,259,non-energy
2002.0,ITA,10,energy
2002.0,JAM,2,non-energy
2002.0,JEY,5,non-energy
2002.0,JOR,5,non-energy
2002.0,JPN,761,non-energy
2002.0,JPN,14,energy
2002.0,KAZ,6,non-energy
2002.0,KAZ,1,energy
2002.0,KEN,12,non-energy
2002.0,KEN,3,energy
2002.0,KNA,1,non-energy
2002.0,KOR,214,non-energy
2002.0,KOR,9,energy
2002.0,KWT,5,non-energy
2002.0,KWT,1,energy
2002.0,LBN,6,non-energy
2002.0,LBY,1,non-energy
2002.0,LKA,5,non-energy
2002.0,LKA,2,energy
2002.0,LTU,13,non-energy
2002.0,LTU,3,energy
2002.0,LUX,14,non-energy
2002.0,LVA,7,non-energy
2002.0,LVA,1,energy
2002.0,MAC,1,non-energy
2002.0,MAR,5,non-energy
2002.0,MDA,1,non-energy
2002.0,MDG,1,non-energy
2002.0,MEX,63,non-energy
2002.0,MEX,1,energy
2002.0,MKD,1,non-energy
2002.0,MLI,1,non-energy
2002.0,MLT,9,non-energy
2002.0,MUS,1,non-energy
2002.0,MWI,2,non-energy
2002.0,MYS,65,non-energy
2002.0,MYS,6,energy
2002.0,NAM,1,non-energy
2002.0,NAM,1,energy
2002.0,NGA,8,non-energy
2002.0,NGA,4,energy
2002.0,NIC,1,non-energy
2002.0,NLD,527,non-energy
2002.0,NLD,13,energy
2002.0,NOR,107,non-energy
2002.0,NOR,8,energy
2002.0,NPL,3,non-energy
2002.0,NZL,89,non-energy
2002.0,NZL,5,energy
2002.0,OMN,4,non-energy
2002.0,OMN,1,energy
2002.0,PAK,20,non-energy
2002.0,PAN,3,non-energy
2002.0,PER,14,non-energy
2002.0,PHL,27,non-energy
2002.0,PHL,2,energy
2002.0,PNG,1,non-energy
2002.0,POL,105,non-energy
2002.0,POL,4,energy
2002.0,PRI,3,non-energy
2002.0,PRI,1,energy
2002.0,PRT,82,non-energy
2002.0,PRT,3,energy
2002.0,PRY,1,non-energy
2002.0,PSE,1,non-energy
2002.0,QAT,2,non-energy
2002.0,QAT,1,energy
2002.0,ROM,76,non-energy
2002.0,ROM,7,energy
2002.0,RUS,177,non-energy
2002.0,RUS,6,energy
2002.0,SAU,18,non-energy
2002.0,SEN,1,non-energy
2002.0,SGP,128,non-energy
2002.0,SGP,4,energy
2002.0,SLV,1,non-energy
2002.0,SRB,23,non-energy
2002.0,SVK,58,non-energy
2002.0,SVK,4,energy
2002.0,SVN,27,non-energy
2002.0,SWE,221,non-energy
2002.0,SWE,8,energy
2002.0,SWZ,1,non-energy
2002.0,SYR,1,non-energy
2002.0,TAN,3,non-energy
2002.0,THA,36,non-energy
2002.0,THA,1,energy
2002.0,TTO,8,non-energy
2002.0,TUN,7,non-energy
2002.0,TUR,47,non-energy
2002.0,TUR,1,energy
2002.0,TWN,49,non-energy
2002.0,TWN,2,energy
2002.0,UGA,1,energy
2002.0,UKR,94,non-energy
2002.0,UKR,4,energy
2002.0,URY,3,non-energy
2002.0,USA,9107,non-energy
2002.0,USA,269,energy
2002.0,UZB,1,non-energy
2002.0,VEN,1,non-energy
2002.0,VNM,41,non-energy
2002.0,VNM,4,energy
2002.0,ZAF,94,non-energy
2002.0,ZAF,1,energy
2002.0,ZWE,1,non-energy
2003.0,ABW,1,non-energy
2003.0,AFG,2,non-energy
2003.0,AGO,1,non-energy
2003.0,ALB,4,non-energy
2003.0,ARE,101,non-energy
2003.0,ARE,1,energy
2003.0,ARG,36,non-energy
2003.0,ARG,2,energy
2003.0,AUS,476,non-energy
2003.0,AUS,26,energy
2003.0,AUT,39,non-energy
2003.0,AUT,2,energy
2003.0,AZE,1,non-energy
2003.0,BAH,2,non-energy
2003.0,BEL,124,non-energy
2003.0,BEL,8,energy
2003.0,BFA,1,non-energy
2003.0,BGD,26,non-energy
2003.0,BGR,24,non-energy
2003.0,BHR,1,non-energy
2003.0,BIH,1,non-energy
2003.0,BLR,3,non-energy
2003.0,BLZ,2,non-energy
2003.0,BMU,4,non-energy
2003.0,BOL,1,non-energy
2003.0,BRA,209,non-energy
2003.0,BRA,3,energy
2003.0,CAN,822,non-energy
2003.0,CAN,48,energy
2003.0,CHE,372,non-energy
2003.0,CHE,10,energy
2003.0,CHL,16,non-energy
2003.0,CHL,1,energy
2003.0,CHN,725,non-energy
2003.0,CHN,65,energy
2003.0,CIV,1,non-energy
2003.0,CIV,1,energy
2003.0,COL,17,non-energy
2003.0,COL,1,energy
2003.0,CRI,5,non-energy
2003.0,CUB,1,energy
2003.0,CYP,8,non-energy
2003.0,CZE,98,non-energy
2003.0,CZE,6,energy
2003.0,DEU,826,non-energy
2003.0,DEU,34,energy
2003.0,DNK,191,non-energy
2003.0,DNK,4,energy
2003.0,DOM,2,non-energy
2003.0,DZA,3,non-energy
2003.0,ECU,5,non-energy
2003.0,EGY,21,non-energy
2003.0,ESP,519,non-energy
2003.0,ESP,16,energy
2003.0,EST,20,non-energy
2003.0,ETH,2,non-energy
2003.0,FIN,85,non-energy
2003.0,FIN,4,energy
2003.0,FRA,711,non-energy
2003.0,FRA,24,energy
2003.0,GBR,2151,non-energy
2003.0,GBR,70,energy
2003.0,GEO,3,non-energy
2003.0,GHA,6,non-energy
2003.0,GHA,2,energy
2003.0,GLP,1,non-energy
2003.0,GRC,33,non-energy
2003.0,GRC,6,energy
2003.0,GTM,2,non-energy
2003.0,HKG,87,non-energy
2003.0,HKG,6,energy
2003.0,HND,1,non-energy
2003.0,HRV,36,non-energy
2003.0,HTI,1,energy
2003.0,HUN,72,non-energy
2003.0,HUN,1,energy
2003.0,IDN,56,non-energy
2003.0,IDN,2,energy
2003.0,IMN,1,non-energy
2003.0,IND,498,non-energy
2003.0,IND,9,energy
2003.0,IRL,109,non-energy
2003.0,IRL,9,energy
2003.0,IRN,11,non-energy
2003.0,IRQ,5,non-energy
2003.0,ISL,11,non-energy
2003.0,ISR,147,non-energy
2003.0,ISR,12,energy
2003.0,ITA,273,non-energy
2003.0,ITA,17,energy
2003.0,JEY,2,non-energy
2003.0,JEY,1,energy
2003.0,JOR,11,non-energy
2003.0,JPN,838,non-energy
2003.0,JPN,15,energy
2003.0,KAZ,5,non-energy
2003.0,KEN,8,non-energy
2003.0,KEN,1,energy
2003.0,KHM,4,non-energy
2003.0,KOR,228,non-energy
2003.0,KOR,5,energy
2003.0,KWT,6,non-energy
2003.0,LBN,2,non-energy
2003.0,LBR,1,non-energy
2003.0,LKA,2,non-energy
2003.0,LKA,1,energy
2003.0,LTU,18,non-energy
2003.0,LTU,1,energy
2003.0,LUX,11,non-energy
2003.0,LUX,1,energy
2003.0,LVA,10,non-energy
2003.0,MAR,5,non-energy
2003.0,MAR,1,energy
2003.0,MDA,1,non-energy
2003.0,MEX,54,non-energy
2003.0,MKD,3,non-energy
2003.0,MLI,1,non-energy
2003.0,MLT,5,non-energy
2003.0,MNG,1,non-energy
2003.0,MOZ,1,non-energy
2003.0,MUS,2,non-energy
2003.0,MYS,52,non-energy
2003.0,MYS,5,energy
2003.0,NAM,1,non-energy
2003.0,NGA,18,non-energy
2003.0,NGA,1,energy
2003.0,NIC,1,energy
2003.0,NLD,620,non-energy
2003.0,NLD,13,energy
2003.0,NOR,97,non-energy
